,Code du departement,Libelle du departement,Code de la circonscription,Libelle de la circonscription,Code de la commune,Libelle de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimes,% Exp/Ins,% Exp/Vot,No Panneau,Sexe,Nom,Prenom,Voix,% Voix/Ins,% Voix/Exp,No Panneau2,Sexe2,Nom2,Prenom2,Voix2,% Voix/Ins2,% Voix/Exp2
52122,75.0,Paris,14,14eme circonscription,56,Paris,1609.0,1191,293,"24,6",898,"75,4",51,"4,28","5,68",15,"1,26","1,67",832,"69,86","92,65",1,M,MACRON,Emmanuel,754,"63,31","90,63",2,F,LE PEN,Marine,78,"6,55","9,38"
52123,75.0,Paris,14,14eme circonscription,56,Paris,1610.0,1346,302,"22,44",1044,"77,56",68,"5,05","6,51",13,"0,97","1,25",963,"71,55","92,24",1,M,MACRON,Emmanuel,853,"63,37","88,58",2,F,LE PEN,Marine,110,"8,17","11,42"
52124,75.0,Paris,14,14eme circonscription,56,Paris,1611.0,1237,253,"20,45",984,"79,55",53,"4,28","5,39",16,"1,29","1,63",915,"73,97","92,99",1,M,MACRON,Emmanuel,817,"66,05","89,29",2,F,LE PEN,Marine,98,"7,92","10,71"
52125,75.0,Paris,14,14eme circonscription,56,Paris,1612.0,1275,269,"21,1",1006,"78,9",69,"5,41","6,86",18,"1,41","1,79",919,"72,08","91,35",1,M,MACRON,Emmanuel,801,"62,82","87,16",2,F,LE PEN,Marine,118,"9,25","12,84"
52126,75.0,Paris,14,14eme circonscription,56,Paris,1613.0,1382,299,"21,64",1083,"78,36",56,"4,05","5,17",21,"1,52","1,94",1006,"72,79","92,89",1,M,MACRON,Emmanuel,887,"64,18","88,17",2,F,LE PEN,Marine,119,"8,61","11,83"
52127,75.0,Paris,14,14eme circonscription,56,Paris,1614.0,1320,291,"22,05",1029,"77,95",80,"6,06","7,77",15,"1,14","1,46",934,"70,76","90,77",1,M,MACRON,Emmanuel,819,"62,05","87,69",2,F,LE PEN,Marine,115,"8,71","12,31"
52128,75.0,Paris,14,14eme circonscription,56,Paris,1615.0,1222,262,"21,44",960,"78,56",49,"4,01","5,1",16,"1,31","1,67",895,"73,24","93,23",1,M,MACRON,Emmanuel,794,"64,98","88,72",2,F,LE PEN,Marine,101,"8,27","11,28"
52129,75.0,Paris,14,14eme circonscription,56,Paris,1616.0,1270,245,"19,29",1025,"80,71",59,"4,65","5,76",18,"1,42","1,76",948,"74,65","92,49",1,M,MACRON,Emmanuel,833,"65,59","87,87",2,F,LE PEN,Marine,115,"9,06","12,13"
52130,75.0,Paris,14,14eme circonscription,56,Paris,1617.0,1357,272,"20,04",1085,"79,96",66,"4,86","6,08",15,"1,11","1,38",1004,"73,99","92,53",1,M,MACRON,Emmanuel,909,"66,99","90,54",2,F,LE PEN,Marine,95,7,"9,46"
52131,75.0,Paris,14,14eme circonscription,56,Paris,1618.0,1340,279,"20,82",1061,"79,18",42,"3,13","3,96",23,"1,72","2,17",996,"74,33","93,87",1,M,MACRON,Emmanuel,877,"65,45","88,05",2,F,LE PEN,Marine,119,"8,88","11,95"
52132,75.0,Paris,14,14eme circonscription,56,Paris,1619.0,1314,255,"19,41",1059,"80,59",73,"5,56","6,89",18,"1,37","1,7",968,"73,67","91,41",1,M,MACRON,Emmanuel,848,"64,54","87,6",2,F,LE PEN,Marine,120,"9,13","12,4"
52133,75.0,Paris,14,14eme circonscription,56,Paris,1620.0,1498,338,"22,56",1160,"77,44",97,"6,48","8,36",21,"1,4","1,81",1042,"69,56","89,83",1,M,MACRON,Emmanuel,898,"59,95","86,18",2,F,LE PEN,Marine,144,"9,61","13,82"
52134,75.0,Paris,14,14eme circonscription,56,Paris,1621.0,1455,316,"21,72",1139,"78,28",79,"5,43","6,94",16,"1,1","1,4",1044,"71,75","91,66",1,M,MACRON,Emmanuel,913,"62,75","87,45",2,F,LE PEN,Marine,131,9,"12,55"
52135,75.0,Paris,14,14eme circonscription,56,Paris,1622.0,1620,340,"20,99",1280,"79,01",95,"5,86","7,42",22,"1,36","1,72",1163,"71,79","90,86",1,M,MACRON,Emmanuel,993,"61,3","85,38",2,F,LE PEN,Marine,170,"10,49","14,62"
52136,75.0,Paris,14,14eme circonscription,56,Paris,1623.0,1359,258,"18,98",1101,"81,02",74,"5,45","6,72",22,"1,62",2,1005,"73,95","91,28",1,M,MACRON,Emmanuel,894,"65,78","88,96",2,F,LE PEN,Marine,111,"8,17","11,04"
52137,75.0,Paris,14,14eme circonscription,56,Paris,1624.0,1415,319,"22,54",1096,"77,46",69,"4,88","6,3",19,"1,34","1,73",1008,"71,24","91,97",1,M,MACRON,Emmanuel,860,"60,78","85,32",2,F,LE PEN,Marine,148,"10,46","14,68"
52138,75.0,Paris,14,14eme circonscription,56,Paris,1625.0,1307,267,"20,43",1040,"79,57",66,"5,05","6,35",19,"1,45","1,83",955,"73,07","91,83",1,M,MACRON,Emmanuel,794,"60,75","83,14",2,F,LE PEN,Marine,161,"12,32","16,86"
52139,75.0,Paris,14,14eme circonscription,56,Paris,1626.0,1420,312,"21,97",1108,"78,03",99,"6,97","8,94",14,"0,99","1,26",995,"70,07","89,8",1,M,MACRON,Emmanuel,882,"62,11","88,64",2,F,LE PEN,Marine,113,"7,96","11,36"
52140,75.0,Paris,14,14eme circonscription,56,Paris,1627.0,1258,263,"20,91",995,"79,09",77,"6,12","7,74",12,"0,95","1,21",906,"72,02","91,06",1,M,MACRON,Emmanuel,792,"62,96","87,42",2,F,LE PEN,Marine,114,"9,06","12,58"
52141,75.0,Paris,14,14eme circonscription,56,Paris,1628.0,1251,252,"20,14",999,"79,86",86,"6,87","8,61",18,"1,44","1,8",895,"71,54","89,59",1,M,MACRON,Emmanuel,818,"65,39","91,4",2,F,LE PEN,Marine,77,"6,16","8,6"
52142,75.0,Paris,14,14eme circonscription,56,Paris,1629.0,1268,289,"22,79",979,"77,21",70,"5,52","7,15",20,"1,58","2,04",889,"70,11","90,81",1,M,MACRON,Emmanuel,791,"62,38","88,98",2,F,LE PEN,Marine,98,"7,73","11,02"
52143,75.0,Paris,14,14eme circonscription,56,Paris,1630.0,1397,291,"20,83",1106,"79,17",59,"4,22","5,33",18,"1,29","1,63",1029,"73,66","93,04",1,M,MACRON,Emmanuel,882,"63,14","85,71",2,F,LE PEN,Marine,147,"10,52","14,29"
52144,75.0,Paris,14,14eme circonscription,56,Paris,1631.0,1362,277,"20,34",1085,"79,66",76,"5,58",7,18,"1,32","1,66",991,"72,76","91,34",1,M,MACRON,Emmanuel,860,"63,14","86,78",2,F,LE PEN,Marine,131,"9,62","13,22"
52145,75.0,Paris,14,14eme circonscription,56,Paris,1632.0,1509,342,"22,66",1167,"77,34",63,"4,17","5,4",25,"1,66","2,14",1079,"71,5","92,46",1,M,MACRON,Emmanuel,937,"62,09","86,84",2,F,LE PEN,Marine,142,"9,41","13,16"
52146,75.0,Paris,14,14eme circonscription,56,Paris,1633.0,1480,271,"18,31",1209,"81,69",68,"4,59","5,62",19,"1,28","1,57",1122,"75,81","92,8",1,M,MACRON,Emmanuel,1021,"68,99",91,2,F,LE PEN,Marine,101,"6,82",9
52147,75.0,Paris,14,14eme circonscription,56,Paris,1634.0,1614,314,"19,45",1300,"80,55",72,"4,46","5,54",17,"1,05","1,31",1211,"75,03","93,15",1,M,MACRON,Emmanuel,1064,"65,92","87,86",2,F,LE PEN,Marine,147,"9,11","12,14"
52148,75.0,Paris,14,14eme circonscription,56,Paris,1635.0,1193,237,"19,87",956,"80,13",58,"4,86","6,07",19,"1,59","1,99",879,"73,68","91,95",1,M,MACRON,Emmanuel,767,"64,29","87,26",2,F,LE PEN,Marine,112,"9,39","12,74"
52149,75.0,Paris,14,14eme circonscription,56,Paris,1636.0,1462,346,"23,67",1116,"76,33",49,"3,35","4,39",25,"1,71","2,24",1042,"71,27","93,37",1,M,MACRON,Emmanuel,877,"59,99","84,17",2,F,LE PEN,Marine,165,"11,29","15,83"
52150,75.0,Paris,14,14eme circonscription,56,Paris,1637.0,1435,284,"19,79",1151,"80,21",63,"4,39","5,47",15,"1,05","1,3",1073,"74,77","93,22",1,M,MACRON,Emmanuel,947,"65,99","88,26",2,F,LE PEN,Marine,126,"8,78","11,74"
52151,75.0,Paris,14,14eme circonscription,56,Paris,1638.0,1540,311,"20,19",1229,"79,81",84,"5,45","6,83",21,"1,36","1,71",1124,"72,99","91,46",1,M,MACRON,Emmanuel,985,"63,96","87,63",2,F,LE PEN,Marine,139,"9,03","12,37"
52152,75.0,Paris,14,14eme circonscription,56,Paris,1639.0,1438,278,"19,33",1160,"80,67",42,"2,92","3,62",38,"2,64","3,28",1080,"75,1","93,1",1,M,MACRON,Emmanuel,934,"64,95","86,48",2,F,LE PEN,Marine,146,"10,15","13,52"
52153,75.0,Paris,14,14eme circonscription,56,Paris,1640.0,1562,423,"27,08",1139,"72,92",93,"5,95","8,17",22,"1,41","1,93",1024,"65,56","89,9",1,M,MACRON,Emmanuel,830,"53,14","81,05",2,F,LE PEN,Marine,194,"12,42","18,95"
52154,75.0,Paris,14,14eme circonscription,56,Paris,1641.0,1569,325,"20,71",1244,"79,29",88,"5,61","7,07",33,"2,1","2,65",1123,"71,57","90,27",1,M,MACRON,Emmanuel,941,"59,97","83,79",2,F,LE PEN,Marine,182,"11,6","16,21"
52155,75.0,Paris,14,14eme circonscription,56,Paris,1642.0,1242,293,"23,59",949,"76,41",56,"4,51","5,9",8,"0,64","0,84",885,"71,26","93,26",1,M,MACRON,Emmanuel,743,"59,82","83,95",2,F,LE PEN,Marine,142,"11,43","16,05"
52156,75.0,Paris,14,14eme circonscription,56,Paris,1643.0,1265,273,"21,58",992,"78,42",78,"6,17","7,86",18,"1,42","1,81",896,"70,83","90,32",1,M,MACRON,Emmanuel,756,"59,76","84,38",2,F,LE PEN,Marine,140,"11,07","15,63"
52157,75.0,Paris,14,14eme circonscription,56,Paris,1644.0,1287,334,"25,95",953,"74,05",84,"6,53","8,81",20,"1,55","2,1",849,"65,97","89,09",1,M,MACRON,Emmanuel,667,"51,83","78,56",2,F,LE PEN,Marine,182,"14,14","21,44"
52158,75.0,Paris,14,14eme circonscription,56,Paris,1645.0,1339,328,"24,5",1011,"75,5",74,"5,53","7,32",20,"1,49","1,98",917,"68,48","90,7",1,M,MACRON,Emmanuel,816,"60,94","88,99",2,F,LE PEN,Marine,101,"7,54","11,01"
52159,75.0,Paris,14,14eme circonscription,56,Paris,1646.0,1206,298,"24,71",908,"75,29",78,"6,47","8,59",26,"2,16","2,86",804,"66,67","88,55",1,M,MACRON,Emmanuel,648,"53,73","80,6",2,F,LE PEN,Marine,156,"12,94","19,4"
52160,75.0,Paris,14,14eme circonscription,56,Paris,1647.0,1575,367,"23,3",1208,"76,7",66,"4,19","5,46",17,"1,08","1,41",1125,"71,43","93,13",1,M,MACRON,Emmanuel,951,"60,38","84,53",2,F,LE PEN,Marine,174,"11,05","15,47"
52161,75.0,Paris,14,14eme circonscription,56,Paris,1648.0,1377,246,"17,86",1131,"82,14",65,"4,72","5,75",12,"0,87","1,06",1054,"76,54","93,19",1,M,MACRON,Emmanuel,930,"67,54","88,24",2,F,LE PEN,Marine,124,"9,01","11,76"
52162,75.0,Paris,14,14eme circonscription,56,Paris,1649.0,1543,332,"21,52",1211,"78,48",63,"4,08","5,2",15,"0,97","1,24",1133,"73,43","93,56",1,M,MACRON,Emmanuel,984,"63,77","86,85",2,F,LE PEN,Marine,149,"9,66","13,15"
52163,75.0,Paris,14,14eme circonscription,56,Paris,1650.0,1674,370,"22,1",1304,"77,9",79,"4,72","6,06",15,"0,9","1,15",1210,"72,28","92,79",1,M,MACRON,Emmanuel,1027,"61,35","84,88",2,F,LE PEN,Marine,183,"10,93","15,12"
52164,75.0,Paris,14,14eme circonscription,56,Paris,1651.0,1604,416,"25,94",1188,"74,06",14,"0,87","1,18",66,"4,11","5,56",1108,"69,08","93,27",1,M,MACRON,Emmanuel,970,"60,47","87,55",2,F,LE PEN,Marine,138,"8,6","12,45"
52165,75.0,Paris,14,14eme circonscription,56,Paris,1652.0,1566,404,"25,8",1162,"74,2",69,"4,41","5,94",23,"1,47","1,98",1070,"68,33","92,08",1,M,MACRON,Emmanuel,939,"59,96","87,76",2,F,LE PEN,Marine,131,"8,37","12,24"
52166,75.0,Paris,15,15eme circonscription,56,Paris,2001.0,1340,296,"22,09",1044,"77,91",69,"5,15","6,61",13,"0,97","1,25",962,"71,79","92,15",1,M,MACRON,Emmanuel,870,"64,93","90,44",2,F,LE PEN,Marine,92,"6,87","9,56"
52167,75.0,Paris,15,15eme circonscription,56,Paris,2002.0,1119,237,"21,18",882,"78,82",47,"4,2","5,33",17,"1,52","1,93",818,"73,1","92,74",1,M,MACRON,Emmanuel,737,"65,86","90,1",2,F,LE PEN,Marine,81,"7,24","9,9"
52168,75.0,Paris,15,15eme circonscription,56,Paris,2003.0,1447,320,"22,11",1127,"77,89",66,"4,56","5,86",12,"0,83","1,06",1049,"72,49","93,08",1,M,MACRON,Emmanuel,965,"66,69","91,99",2,F,LE PEN,Marine,84,"5,81","8,01"
52169,75.0,Paris,15,15eme circonscription,56,Paris,2004.0,1375,279,"20,29",1096,"79,71",81,"5,89","7,39",13,"0,95","1,19",1002,"72,87","91,42",1,M,MACRON,Emmanuel,937,"68,15","93,51",2,F,LE PEN,Marine,65,"4,73","6,49"
52170,75.0,Paris,15,15eme circonscription,56,Paris,2005.0,1420,288,"20,28",1132,"79,72",62,"4,37","5,48",26,"1,83","2,3",1044,"73,52","92,23",1,M,MACRON,Emmanuel,973,"68,52","93,2",2,F,LE PEN,Marine,71,5,"6,8"
52171,75.0,Paris,15,15eme circonscription,56,Paris,2006.0,1359,292,"21,49",1067,"78,51",50,"3,68","4,69",17,"1,25","1,59",1000,"73,58","93,72",1,M,MACRON,Emmanuel,906,"66,67","90,6",2,F,LE PEN,Marine,94,"6,92","9,4"
52172,75.0,Paris,15,15eme circonscription,56,Paris,2007.0,1322,318,"24,05",1004,"75,95",51,"3,86","5,08",19,"1,44","1,89",934,"70,65","93,03",1,M,MACRON,Emmanuel,846,"63,99","90,58",2,F,LE PEN,Marine,88,"6,66","9,42"
52173,75.0,Paris,15,15eme circonscription,56,Paris,2008.0,1264,217,"17,17",1047,"82,83",58,"4,59","5,54",20,"1,58","1,91",969,"76,66","92,55",1,M,MACRON,Emmanuel,919,"72,71","94,84",2,F,LE PEN,Marine,50,"3,96","5,16"
52174,75.0,Paris,15,15eme circonscription,56,Paris,2009.0,1540,410,"26,62",1130,"73,38",79,"5,13","6,99",12,"0,78","1,06",1039,"67,47","91,95",1,M,MACRON,Emmanuel,949,"61,62","91,34",2,F,LE PEN,Marine,90,"5,84","8,66"
52175,75.0,Paris,15,15eme circonscription,56,Paris,2010.0,1342,412,"30,7",930,"69,3",46,"3,43","4,95",16,"1,19","1,72",868,"64,68","93,33",1,M,MACRON,Emmanuel,758,"56,48","87,33",2,F,LE PEN,Marine,110,"8,2","12,67"
52176,75.0,Paris,15,15eme circonscription,56,Paris,2011.0,1572,441,"28,05",1131,"71,95",67,"4,26","5,92",20,"1,27","1,77",1044,"66,41","92,31",1,M,MACRON,Emmanuel,943,"59,99","90,33",2,F,LE PEN,Marine,101,"6,42","9,67"
52177,75.0,Paris,15,15eme circonscription,56,Paris,2012.0,1331,286,"21,49",1045,"78,51",54,"4,06","5,17",13,"0,98","1,24",978,"73,48","93,59",1,M,MACRON,Emmanuel,915,"68,75","93,56",2,F,LE PEN,Marine,63,"4,73","6,44"
52178,75.0,Paris,15,15eme circonscription,56,Paris,2013.0,1424,296,"20,79",1128,"79,21",61,"4,28","5,41",18,"1,26","1,6",1049,"73,67",93,1,M,MACRON,Emmanuel,984,"69,1","93,8",2,F,LE PEN,Marine,65,"4,56","6,2"
52179,75.0,Paris,15,15eme circonscription,56,Paris,2014.0,1511,346,"22,9",1165,"77,1",67,"4,43","5,75",17,"1,13","1,46",1081,"71,54","92,79",1,M,MACRON,Emmanuel,1008,"66,71","93,25",2,F,LE PEN,Marine,73,"4,83","6,75"
52180,75.0,Paris,15,15eme circonscription,56,Paris,2015.0,1421,314,"22,1",1107,"77,9",21,"1,48","1,9",63,"4,43","5,69",1023,"71,99","92,41",1,M,MACRON,Emmanuel,921,"64,81","90,03",2,F,LE PEN,Marine,102,"7,18","9,97"
52181,75.0,Paris,15,15eme circonscription,56,Paris,2016.0,1542,296,"19,2",1246,"80,8",75,"4,86","6,02",19,"1,23","1,52",1152,"74,71","92,46",1,M,MACRON,Emmanuel,1060,"68,74","92,01",2,F,LE PEN,Marine,92,"5,97","7,99"
52182,75.0,Paris,15,15eme circonscription,56,Paris,2017.0,1546,433,"28,01",1113,"71,99",55,"3,56","4,94",26,"1,68","2,34",1032,"66,75","92,72",1,M,MACRON,Emmanuel,935,"60,48","90,6",2,F,LE PEN,Marine,97,"6,27","9,4"
52183,75.0,Paris,15,15eme circonscription,56,Paris,2018.0,1428,420,"29,41",1008,"70,59",50,"3,5","4,96",17,"1,19","1,69",941,"65,9","93,35",1,M,MACRON,Emmanuel,799,"55,95","84,91",2,F,LE PEN,Marine,142,"9,94","15,09"
52184,75.0,Paris,15,15eme circonscription,56,Paris,2019.0,1440,257,"17,85",1183,"82,15",65,"4,51","5,49",19,"1,32","1,61",1099,"76,32","92,9",1,M,MACRON,Emmanuel,964,"66,94","87,72",2,F,LE PEN,Marine,135,"9,38","12,28"
52185,75.0,Paris,15,15eme circonscription,56,Paris,2020.0,1553,433,"27,88",1120,"72,12",69,"4,44","6,16",27,"1,74","2,41",1024,"65,94","91,43",1,M,MACRON,Emmanuel,896,"57,69","87,5",2,F,LE PEN,Marine,128,"8,24","12,5"
52186,75.0,Paris,15,15eme circonscription,56,Paris,2021.0,1576,440,"27,92",1136,"72,08",71,"4,51","6,25",19,"1,21","1,67",1046,"66,37","92,08",1,M,MACRON,Emmanuel,874,"55,46","83,56",2,F,LE PEN,Marine,172,"10,91","16,44"
52187,75.0,Paris,15,15eme circonscription,56,Paris,2022.0,1546,390,"25,23",1156,"74,77",60,"3,88","5,19",23,"1,49","1,99",1073,"69,4","92,82",1,M,MACRON,Emmanuel,936,"60,54","87,23",2,F,LE PEN,Marine,137,"8,86","12,77"
52188,75.0,Paris,15,15eme circonscription,56,Paris,2023.0,1584,340,"21,46",1244,"78,54",89,"5,62","7,15",21,"1,33","1,69",1134,"71,59","91,16",1,M,MACRON,Emmanuel,1009,"63,7","88,98",2,F,LE PEN,Marine,125,"7,89","11,02"
52189,75.0,Paris,15,15eme circonscription,56,Paris,2024.0,1500,312,"20,8",1188,"79,2",58,"3,87","4,88",18,"1,2","1,52",1112,"74,13","93,6",1,M,MACRON,Emmanuel,1016,"67,73","91,37",2,F,LE PEN,Marine,96,"6,4","8,63"
52190,75.0,Paris,15,15eme circonscription,56,Paris,2025.0,1523,330,"21,67",1193,"78,33",59,"3,87","4,95",16,"1,05","1,34",1118,"73,41","93,71",1,M,MACRON,Emmanuel,1021,"67,04","91,32",2,F,LE PEN,Marine,97,"6,37","8,68"
52191,75.0,Paris,15,15eme circonscription,56,Paris,2026.0,1363,329,"24,14",1034,"75,86",61,"4,48","5,9",15,"1,1","1,45",958,"70,29","92,65",1,M,MACRON,Emmanuel,847,"62,14","88,41",2,F,LE PEN,Marine,111,"8,14","11,59"
52192,75.0,Paris,15,15eme circonscription,56,Paris,2027.0,1357,300,"22,11",1057,"77,89",65,"4,79","6,15",17,"1,25","1,61",975,"71,85","92,24",1,M,MACRON,Emmanuel,885,"65,22","90,77",2,F,LE PEN,Marine,90,"6,63","9,23"
52193,75.0,Paris,15,15eme circonscription,56,Paris,2028.0,1502,414,"27,56",1088,"72,44",63,"4,19","5,79",20,"1,33","1,84",1005,"66,91","92,37",1,M,MACRON,Emmanuel,880,"58,59","87,56",2,F,LE PEN,Marine,125,"8,32","12,44"
52194,75.0,Paris,15,15eme circonscription,56,Paris,2029.0,1514,335,"22,13",1179,"77,87",79,"5,22","6,7",23,"1,52","1,95",1077,"71,14","91,35",1,M,MACRON,Emmanuel,982,"64,86","91,18",2,F,LE PEN,Marine,95,"6,27","8,82"
52195,75.0,Paris,15,15eme circonscription,56,Paris,2030.0,1670,524,"31,38",1146,"68,62",57,"3,41","4,97",29,"1,74","2,53",1060,"63,47","92,5",1,M,MACRON,Emmanuel,889,"53,23","83,87",2,F,LE PEN,Marine,171,"10,24","16,13"
52196,75.0,Paris,15,15eme circonscription,56,Paris,2031.0,1600,451,"28,19",1149,"71,81",80,5,"6,96",16,1,"1,39",1053,"65,81","91,64",1,M,MACRON,Emmanuel,886,"55,38","84,14",2,F,LE PEN,Marine,167,"10,44","15,86"
52197,75.0,Paris,15,15eme circonscription,56,Paris,2032.0,1539,390,"25,34",1149,"74,66",92,"5,98","8,01",24,"1,56","2,09",1033,"67,12","89,9",1,M,MACRON,Emmanuel,911,"59,19","88,19",2,F,LE PEN,Marine,122,"7,93","11,81"
52198,75.0,Paris,15,15eme circonscription,56,Paris,2033.0,1440,487,"33,82",953,"66,18",45,"3,13","4,72",28,"1,94","2,94",880,"61,11","92,34",1,M,MACRON,Emmanuel,706,"49,03","80,23",2,F,LE PEN,Marine,174,"12,08","19,77"
52199,75.0,Paris,15,15eme circonscription,56,Paris,2034.0,1385,414,"29,89",971,"70,11",64,"4,62","6,59",10,"0,72","1,03",897,"64,77","92,38",1,M,MACRON,Emmanuel,731,"52,78","81,49",2,F,LE PEN,Marine,166,"11,99","18,51"
52200,75.0,Paris,15,15eme circonscription,56,Paris,2035.0,1405,470,"33,45",935,"66,55",75,"5,34","8,02",23,"1,64","2,46",837,"59,57","89,52",1,M,MACRON,Emmanuel,666,"47,4","79,57",2,F,LE PEN,Marine,171,"12,17","20,43"
52201,75.0,Paris,15,15eme circonscription,56,Paris,2036.0,1228,349,"28,42",879,"71,58",61,"4,97","6,94",15,"1,22","1,71",803,"65,39","91,35",1,M,MACRON,Emmanuel,704,"57,33","87,67",2,F,LE PEN,Marine,99,"8,06","12,33"
52202,75.0,Paris,15,15eme circonscription,56,Paris,2037.0,1513,433,"28,62",1080,"71,38",63,"4,16","5,83",18,"1,19","1,67",999,"66,03","92,5",1,M,MACRON,Emmanuel,892,"58,96","89,29",2,F,LE PEN,Marine,107,"7,07","10,71"
52203,75.0,Paris,15,15eme circonscription,56,Paris,2038.0,1435,394,"27,46",1041,"72,54",68,"4,74","6,53",20,"1,39","1,92",953,"66,41","91,55",1,M,MACRON,Emmanuel,828,"57,7","86,88",2,F,LE PEN,Marine,125,"8,71","13,12"
52204,75.0,Paris,15,15eme circonscription,56,Paris,2039.0,1380,446,"32,32",934,"67,68",71,"5,14","7,6",16,"1,16","1,71",847,"61,38","90,69",1,M,MACRON,Emmanuel,725,"52,54","85,6",2,F,LE PEN,Marine,122,"8,84","14,4"
52205,75.0,Paris,15,15eme circonscription,56,Paris,2040.0,1447,397,"27,44",1050,"72,56",69,"4,77","6,57",24,"1,66","2,29",957,"66,14","91,14",1,M,MACRON,Emmanuel,846,"58,47","88,4",2,F,LE PEN,Marine,111,"7,67","11,6"
52206,75.0,Paris,15,15eme circonscription,56,Paris,2041.0,1544,430,"27,85",1114,"72,15",73,"4,73","6,55",17,"1,1","1,53",1024,"66,32","91,92",1,M,MACRON,Emmanuel,873,"56,54","85,25",2,F,LE PEN,Marine,151,"9,78","14,75"
52207,75.0,Paris,15,15eme circonscription,56,Paris,2042.0,1468,373,"25,41",1095,"74,59",70,"4,77","6,39",17,"1,16","1,55",1008,"68,66","92,05",1,M,MACRON,Emmanuel,889,"60,56","88,19",2,F,LE PEN,Marine,119,"8,11","11,81"
52208,75.0,Paris,15,15eme circonscription,56,Paris,2043.0,1704,376,"22,07",1328,"77,93",73,"4,28","5,5",28,"1,64","2,11",1227,"72,01","92,39",1,M,MACRON,Emmanuel,1134,"66,55","92,42",2,F,LE PEN,Marine,93,"5,46","7,58"
52209,75.0,Paris,15,15eme circonscription,56,Paris,2044.0,1833,437,"23,84",1396,"76,16",93,"5,07","6,66",29,"1,58","2,08",1274,"69,5","91,26",1,M,MACRON,Emmanuel,1155,"63,01","90,66",2,F,LE PEN,Marine,119,"6,49","9,34"
52210,75.0,Paris,15,15eme circonscription,56,Paris,2045.0,1795,379,"21,11",1416,"78,89",100,"5,57","7,06",16,"0,89","1,13",1300,"72,42","91,81",1,M,MACRON,Emmanuel,1199,"66,8","92,23",2,F,LE PEN,Marine,101,"5,63","7,77"
52211,75.0,Paris,15,15eme circonscription,56,Paris,2046.0,1529,362,"23,68",1167,"76,32",60,"3,92","5,14",23,"1,5","1,97",1084,"70,9","92,89",1,M,MACRON,Emmanuel,988,"64,62","91,14",2,F,LE PEN,Marine,96,"6,28","8,86"
52212,75.0,Paris,15,15eme circonscription,56,Paris,2047.0,1598,369,"23,09",1229,"76,91",75,"4,69","6,1",27,"1,69","2,2",1127,"70,53","91,7",1,M,MACRON,Emmanuel,1033,"64,64","91,66",2,F,LE PEN,Marine,94,"5,88","8,34"
52213,75.0,Paris,15,15eme circonscription,56,Paris,2048.0,1707,353,"20,68",1354,"79,32",76,"4,45","5,61",21,"1,23","1,55",1257,"73,64","92,84",1,M,MACRON,Emmanuel,1161,"68,01","92,36",2,F,LE PEN,Marine,96,"5,62","7,64"
52214,75.0,Paris,15,15eme circonscription,56,Paris,2049.0,1800,377,"20,94",1423,"79,06",69,"3,83","4,85",18,1,"1,26",1336,"74,22","93,89",1,M,MACRON,Emmanuel,1236,"68,67","92,51",2,F,LE PEN,Marine,100,"5,56","7,49"
52215,75.0,Paris,15,15eme circonscription,56,Paris,2050.0,1697,313,"18,44",1384,"81,56",69,"4,07","4,99",25,"1,47","1,81",1290,"76,02","93,21",1,M,MACRON,Emmanuel,1190,"70,12","92,25",2,F,LE PEN,Marine,100,"5,89","7,75"
52216,75.0,Paris,15,15eme circonscription,56,Paris,2051.0,1723,322,"18,69",1401,"81,31",98,"5,69",7,19,"1,1","1,36",1284,"74,52","91,65",1,M,MACRON,Emmanuel,1163,"67,5","90,58",2,F,LE PEN,Marine,121,"7,02","9,42"
52217,75.0,Paris,16,16eme circonscription,56,Paris,1901.0,1573,437,"27,78",1136,"72,22",52,"3,31","4,58",16,"1,02","1,41",1068,"67,9","94,01",1,M,MACRON,Emmanuel,967,"61,47","90,54",2,F,LE PEN,Marine,101,"6,42","9,46"
52218,75.0,Paris,16,16eme circonscription,56,Paris,1902.0,1429,337,"23,58",1092,"76,42",59,"4,13","5,4",10,"0,7","0,92",1023,"71,59","93,68",1,M,MACRON,Emmanuel,944,"66,06","92,28",2,F,LE PEN,Marine,79,"5,53","7,72"
52219,75.0,Paris,16,16eme circonscription,56,Paris,1903.0,1135,266,"23,44",869,"76,56",57,"5,02","6,56",16,"1,41","1,84",796,"70,13","91,6",1,M,MACRON,Emmanuel,709,"62,47","89,07",2,F,LE PEN,Marine,87,"7,67","10,93"
52220,75.0,Paris,16,16eme circonscription,56,Paris,1904.0,1275,326,"25,57",949,"74,43",56,"4,39","5,9",14,"1,1","1,48",879,"68,94","92,62",1,M,MACRON,Emmanuel,817,"64,08","92,95",2,F,LE PEN,Marine,62,"4,86","7,05"
52221,75.0,Paris,16,16eme circonscription,56,Paris,1905.0,1310,338,"25,8",972,"74,2",47,"3,59","4,84",15,"1,15","1,54",910,"69,47","93,62",1,M,MACRON,Emmanuel,841,"64,2","92,42",2,F,LE PEN,Marine,69,"5,27","7,58"
