,Code du departement,Libelle du departement,Code de la circonscription,Libelle de la circonscription,Code de la commune,Libelle de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimes,% Exp/Ins,% Exp/Vot,No Panneau,Sexe,Nom,Prenom,Voix,% Voix/Ins,% Voix/Exp,No Panneau2,Sexe2,Nom2,Prenom2,Voix2,% Voix/Ins2,% Voix/Exp2
52003,75.0,Paris,7,7eme circonscription,56,Paris,404.0,1338,319,23.84,1019,76.16,65,4.86,6.38,16,1.2,1.57,938,70.1,92.05,1,M,MACRON,Emmanuel,815,60.91,86.89,2,F,LE PEN,Marine,123,9.19,13.11
52004,75.0,Paris,7,7eme circonscription,56,Paris,405.0,1438,261,18.15,1177,81.85,46,3.2,3.91,14,0.97,1.19,1117,77.68,94.9,1,M,MACRON,Emmanuel,997,69.33,89.26,2,F,LE PEN,Marine,120,8.34,10.74
52005,75.0,Paris,7,7eme circonscription,56,Paris,406.0,1699,357,21.01,1342,78.99,51,3.0,3.8,15,0.88,1.12,1276,75.1,95.08,1,M,MACRON,Emmanuel,1156,68.04,90.6,2,F,LE PEN,Marine,120,7.06,9.4
52006,75.0,Paris,7,7eme circonscription,56,Paris,407.0,1329,274,20.62,1055,79.38,30,2.26,2.84,15,1.13,1.42,1010,76.0,95.73,1,M,MACRON,Emmanuel,861,64.79,85.25,2,F,LE PEN,Marine,149,11.21,14.75
52007,75.0,Paris,7,7eme circonscription,56,Paris,408.0,1614,401,24.85,1213,75.15,48,2.97,3.96,24,1.49,1.98,1141,70.69,94.06,1,M,MACRON,Emmanuel,938,58.12,82.21,2,F,LE PEN,Marine,203,12.58,17.79
52008,75.0,Paris,7,7eme circonscription,56,Paris,409.0,1129,242,21.43,887,78.57,11,0.97,1.24,48,4.25,5.41,828,73.34,93.35,1,M,MACRON,Emmanuel,719,63.68,86.84,2,F,LE PEN,Marine,109,9.65,13.16
52009,75.0,Paris,7,7eme circonscription,56,Paris,410.0,1015,239,23.55,776,76.45,29,2.86,3.74,9,0.89,1.16,738,72.71,95.1,1,M,MACRON,Emmanuel,634,62.46,85.91,2,F,LE PEN,Marine,104,10.25,14.09
52010,75.0,Paris,7,7eme circonscription,56,Paris,411.0,1041,249,23.92,792,76.08,28,2.69,3.54,13,1.25,1.64,751,72.14,94.82,1,M,MACRON,Emmanuel,651,62.54,86.68,2,F,LE PEN,Marine,100,9.61,13.32
52011,75.0,Paris,7,7eme circonscription,56,Paris,412.0,1265,255,20.16,1010,79.84,42,3.32,4.16,12,0.95,1.19,956,75.57,94.65,1,M,MACRON,Emmanuel,829,65.53,86.72,2,F,LE PEN,Marine,127,10.04,13.28
52012,75.0,Paris,7,7eme circonscription,56,Paris,413.0,1647,411,24.95,1236,75.05,58,3.52,4.69,15,0.91,1.21,1163,70.61,94.09,1,M,MACRON,Emmanuel,1003,60.9,86.24,2,F,LE PEN,Marine,160,9.71,13.76
52013,75.0,Paris,7,7eme circonscription,56,Paris,414.0,1242,299,24.07,943,75.93,42,3.38,4.45,6,0.48,0.64,895,72.06,94.91,1,M,MACRON,Emmanuel,803,64.65,89.72,2,F,LE PEN,Marine,92,7.41,10.28
52014,75.0,Paris,7,7eme circonscription,56,Paris,1101.0,1819,413,22.7,1406,77.3,65,3.57,4.62,13,0.71,0.92,1328,73.01,94.45,1,M,MACRON,Emmanuel,1192,65.53,89.76,2,F,LE PEN,Marine,136,7.48,10.24
52015,75.0,Paris,7,7eme circonscription,56,Paris,1102.0,1622,342,21.09,1280,78.91,62,3.82,4.84,9,0.55,0.7,1209,74.54,94.45,1,M,MACRON,Emmanuel,1081,66.65,89.41,2,F,LE PEN,Marine,128,7.89,10.59
52016,75.0,Paris,7,7eme circonscription,56,Paris,1103.0,1567,426,27.19,1141,72.81,70,4.47,6.13,18,1.15,1.58,1053,67.2,92.29,1,M,MACRON,Emmanuel,898,57.31,85.28,2,F,LE PEN,Marine,155,9.89,14.72
52017,75.0,Paris,7,7eme circonscription,56,Paris,1104.0,1740,426,24.48,1314,75.52,68,3.91,5.18,10,0.57,0.76,1236,71.03,94.06,1,M,MACRON,Emmanuel,1123,64.54,90.86,2,F,LE PEN,Marine,113,6.49,9.14
52018,75.0,Paris,7,7eme circonscription,56,Paris,1105.0,1763,396,22.46,1367,77.54,69,3.91,5.05,17,0.96,1.24,1281,72.66,93.71,1,M,MACRON,Emmanuel,1160,65.8,90.55,2,F,LE PEN,Marine,121,6.86,9.45
52019,75.0,Paris,7,7eme circonscription,56,Paris,1106.0,1683,425,25.25,1258,74.75,43,2.55,3.42,18,1.07,1.43,1197,71.12,95.15,1,M,MACRON,Emmanuel,1084,64.41,90.56,2,F,LE PEN,Marine,113,6.71,9.44
52020,75.0,Paris,7,7eme circonscription,56,Paris,1107.0,1542,355,23.02,1187,76.98,43,2.79,3.62,16,1.04,1.35,1128,73.15,95.03,1,M,MACRON,Emmanuel,1023,66.34,90.69,2,F,LE PEN,Marine,105,6.81,9.31
52021,75.0,Paris,7,7eme circonscription,56,Paris,1108.0,1530,366,23.92,1164,76.08,52,3.4,4.47,12,0.78,1.03,1100,71.9,94.5,1,M,MACRON,Emmanuel,988,64.58,89.82,2,F,LE PEN,Marine,112,7.32,10.18
52022,75.0,Paris,7,7eme circonscription,56,Paris,1109.0,1653,344,20.81,1309,79.19,47,2.84,3.59,16,0.97,1.22,1246,75.38,95.19,1,M,MACRON,Emmanuel,1130,68.36,90.69,2,F,LE PEN,Marine,116,7.02,9.31
52023,75.0,Paris,7,7eme circonscription,56,Paris,1110.0,1649,408,24.74,1241,75.26,63,3.82,5.08,15,0.91,1.21,1163,70.53,93.71,1,M,MACRON,Emmanuel,1040,63.07,89.42,2,F,LE PEN,Marine,123,7.46,10.58
52024,75.0,Paris,7,7eme circonscription,56,Paris,1111.0,1908,457,23.95,1451,76.05,63,3.3,4.34,15,0.79,1.03,1373,71.96,94.62,1,M,MACRON,Emmanuel,1266,66.35,92.21,2,F,LE PEN,Marine,107,5.61,7.79
52025,75.0,Paris,7,7eme circonscription,56,Paris,1112.0,1686,393,23.31,1293,76.69,70,4.15,5.41,14,0.83,1.08,1209,71.71,93.5,1,M,MACRON,Emmanuel,1096,65.01,90.65,2,F,LE PEN,Marine,113,6.7,9.35
52026,75.0,Paris,7,7eme circonscription,56,Paris,1113.0,1726,373,21.61,1353,78.39,41,2.38,3.03,13,0.75,0.96,1299,75.26,96.01,1,M,MACRON,Emmanuel,1192,69.06,91.76,2,F,LE PEN,Marine,107,6.2,8.24
52027,75.0,Paris,7,7eme circonscription,56,Paris,1114.0,1849,412,22.28,1437,77.72,50,2.7,3.48,23,1.24,1.6,1364,73.77,94.92,1,M,MACRON,Emmanuel,1216,65.77,89.15,2,F,LE PEN,Marine,148,8.0,10.85
52028,75.0,Paris,7,7eme circonscription,56,Paris,1115.0,1700,345,20.29,1355,79.71,57,3.35,4.21,15,0.88,1.11,1283,75.47,94.69,1,M,MACRON,Emmanuel,1143,67.24,89.09,2,F,LE PEN,Marine,140,8.24,10.91
52029,75.0,Paris,7,7eme circonscription,56,Paris,1116.0,1544,313,20.27,1231,79.73,56,3.63,4.55,11,0.71,0.89,1164,75.39,94.56,1,M,MACRON,Emmanuel,1044,67.62,89.69,2,F,LE PEN,Marine,120,7.77,10.31
52030,75.0,Paris,7,7eme circonscription,56,Paris,1117.0,1542,304,19.71,1238,80.29,42,2.72,3.39,17,1.1,1.37,1179,76.46,95.23,1,M,MACRON,Emmanuel,1064,69.0,90.25,2,F,LE PEN,Marine,115,7.46,9.75
52031,75.0,Paris,7,7eme circonscription,56,Paris,1118.0,1590,356,22.39,1234,77.61,42,2.64,3.4,12,0.75,0.97,1180,74.21,95.62,1,M,MACRON,Emmanuel,1052,66.16,89.15,2,F,LE PEN,Marine,128,8.05,10.85
52032,75.0,Paris,7,7eme circonscription,56,Paris,1119.0,1517,357,23.53,1160,76.47,47,3.1,4.05,11,0.73,0.95,1102,72.64,95.0,1,M,MACRON,Emmanuel,991,65.33,89.93,2,F,LE PEN,Marine,111,7.32,10.07
52033,75.0,Paris,7,7eme circonscription,56,Paris,1120.0,1678,347,20.68,1331,79.32,61,3.64,4.58,12,0.72,0.9,1258,74.97,94.52,1,M,MACRON,Emmanuel,1156,68.89,91.89,2,F,LE PEN,Marine,102,6.08,8.11
52034,75.0,Paris,7,7eme circonscription,56,Paris,1121.0,1552,339,21.84,1213,78.16,51,3.29,4.2,11,0.71,0.91,1151,74.16,94.89,1,M,MACRON,Emmanuel,1027,66.17,89.23,2,F,LE PEN,Marine,124,7.99,10.77
52035,75.0,Paris,7,7eme circonscription,56,Paris,1122.0,1710,365,21.35,1345,78.65,48,2.81,3.57,13,0.76,0.97,1284,75.09,95.46,1,M,MACRON,Emmanuel,1149,67.19,89.49,2,F,LE PEN,Marine,135,7.89,10.51
52036,75.0,Paris,7,7eme circonscription,56,Paris,1123.0,1664,378,22.72,1286,77.28,53,3.19,4.12,14,0.84,1.09,1219,73.26,94.79,1,M,MACRON,Emmanuel,1105,66.41,90.65,2,F,LE PEN,Marine,114,6.85,9.35
52037,75.0,Paris,7,7eme circonscription,56,Paris,1124.0,1828,442,24.18,1386,75.82,44,2.41,3.17,18,0.98,1.3,1324,72.43,95.53,1,M,MACRON,Emmanuel,1219,66.68,92.07,2,F,LE PEN,Marine,105,5.74,7.93
52038,75.0,Paris,7,7eme circonscription,56,Paris,1125.0,1792,400,22.32,1392,77.68,53,2.96,3.81,22,1.23,1.58,1317,73.49,94.61,1,M,MACRON,Emmanuel,1175,65.57,89.22,2,F,LE PEN,Marine,142,7.92,10.78
52039,75.0,Paris,7,7eme circonscription,56,Paris,1126.0,1772,428,24.15,1344,75.85,54,3.05,4.02,15,0.85,1.12,1275,71.95,94.87,1,M,MACRON,Emmanuel,1160,65.46,90.98,2,F,LE PEN,Marine,115,6.49,9.02
52040,75.0,Paris,7,7eme circonscription,56,Paris,1251.0,1533,447,29.16,1086,70.84,61,3.98,5.62,15,0.98,1.38,1010,65.88,93.0,1,M,MACRON,Emmanuel,870,56.75,86.14,2,F,LE PEN,Marine,140,9.13,13.86
52041,75.0,Paris,7,7eme circonscription,56,Paris,1252.0,1249,276,22.1,973,77.9,43,3.44,4.42,12,0.96,1.23,918,73.5,94.35,1,M,MACRON,Emmanuel,833,66.69,90.74,2,F,LE PEN,Marine,85,6.81,9.26
52042,75.0,Paris,7,7eme circonscription,56,Paris,1253.0,1641,358,21.82,1283,78.18,57,3.47,4.44,17,1.04,1.33,1209,73.67,94.23,1,M,MACRON,Emmanuel,1086,66.18,89.83,2,F,LE PEN,Marine,123,7.5,10.17
52043,75.0,Paris,7,7eme circonscription,56,Paris,1254.0,1385,445,32.13,940,67.87,44,3.18,4.68,20,1.44,2.13,876,63.25,93.19,1,M,MACRON,Emmanuel,724,52.27,82.65,2,F,LE PEN,Marine,152,10.97,17.35
52044,75.0,Paris,7,7eme circonscription,56,Paris,1255.0,1529,316,20.67,1213,79.33,69,4.51,5.69,13,0.85,1.07,1131,73.97,93.24,1,M,MACRON,Emmanuel,978,63.96,86.47,2,F,LE PEN,Marine,153,10.01,13.53
52045,75.0,Paris,7,7eme circonscription,56,Paris,1256.0,1488,305,20.5,1183,79.5,50,3.36,4.23,13,0.87,1.1,1120,75.27,94.67,1,M,MACRON,Emmanuel,1013,68.08,90.45,2,F,LE PEN,Marine,107,7.19,9.55
52046,75.0,Paris,7,7eme circonscription,56,Paris,1257.0,1544,369,23.9,1175,76.1,69,4.47,5.87,16,1.04,1.36,1090,70.6,92.77,1,M,MACRON,Emmanuel,977,63.28,89.63,2,F,LE PEN,Marine,113,7.32,10.37
52047,75.0,Paris,7,7eme circonscription,56,Paris,1258.0,1462,354,24.21,1108,75.79,43,2.94,3.88,13,0.89,1.17,1052,71.96,94.95,1,M,MACRON,Emmanuel,935,63.95,88.88,2,F,LE PEN,Marine,117,8.0,11.12
52048,75.0,Paris,7,7eme circonscription,56,Paris,1259.0,1267,294,23.2,973,76.8,51,4.03,5.24,14,1.1,1.44,908,71.67,93.32,1,M,MACRON,Emmanuel,773,61.01,85.13,2,F,LE PEN,Marine,135,10.66,14.87
52049,75.0,Paris,7,7eme circonscription,56,Paris,1260.0,1426,390,27.35,1036,72.65,49,3.44,4.73,21,1.47,2.03,966,67.74,93.24,1,M,MACRON,Emmanuel,830,58.2,85.92,2,F,LE PEN,Marine,136,9.54,14.08
52050,75.0,Paris,7,7eme circonscription,56,Paris,1262.0,1467,274,18.68,1193,81.32,47,3.2,3.94,6,0.41,0.5,1140,77.71,95.56,1,M,MACRON,Emmanuel,1028,70.07,90.18,2,F,LE PEN,Marine,112,7.63,9.82
52051,75.0,Paris,7,7eme circonscription,56,Paris,1263.0,1362,428,31.42,934,68.58,43,3.16,4.6,6,0.44,0.64,885,64.98,94.75,1,M,MACRON,Emmanuel,735,53.96,83.05,2,F,LE PEN,Marine,150,11.01,16.95
52052,75.0,Paris,8,8eme circonscription,56,Paris,1201.0,1235,260,21.05,975,78.95,33,2.67,3.38,16,1.3,1.64,926,74.98,94.97,1,M,MACRON,Emmanuel,814,65.91,87.9,2,F,LE PEN,Marine,112,9.07,12.1
52053,75.0,Paris,8,8eme circonscription,56,Paris,1202.0,1320,294,22.27,1026,77.73,53,4.02,5.17,17,1.29,1.66,956,72.42,93.18,1,M,MACRON,Emmanuel,811,61.44,84.83,2,F,LE PEN,Marine,145,10.98,15.17
52054,75.0,Paris,8,8eme circonscription,56,Paris,1203.0,1394,339,24.32,1055,75.68,45,3.23,4.27,15,1.08,1.42,995,71.38,94.31,1,M,MACRON,Emmanuel,832,59.68,83.62,2,F,LE PEN,Marine,163,11.69,16.38
52055,75.0,Paris,8,8eme circonscription,56,Paris,1204.0,1523,405,26.59,1118,73.41,67,4.4,5.99,11,0.72,0.98,1040,68.29,93.02,1,M,MACRON,Emmanuel,886,58.17,85.19,2,F,LE PEN,Marine,154,10.11,14.81
52056,75.0,Paris,8,8eme circonscription,56,Paris,1205.0,1480,339,22.91,1141,77.09,63,4.26,5.52,24,1.62,2.1,1054,71.22,92.38,1,M,MACRON,Emmanuel,907,61.28,86.05,2,F,LE PEN,Marine,147,9.93,13.95
52057,75.0,Paris,8,8eme circonscription,56,Paris,1206.0,1601,458,28.61,1143,71.39,47,2.94,4.11,16,1.0,1.4,1080,67.46,94.49,1,M,MACRON,Emmanuel,893,55.78,82.69,2,F,LE PEN,Marine,187,11.68,17.31
52058,75.0,Paris,8,8eme circonscription,56,Paris,1207.0,1500,308,20.53,1192,79.47,69,4.6,5.79,11,0.73,0.92,1112,74.13,93.29,1,M,MACRON,Emmanuel,976,65.07,87.77,2,F,LE PEN,Marine,136,9.07,12.23
52059,75.0,Paris,8,8eme circonscription,56,Paris,1208.0,1435,427,29.76,1008,70.24,38,2.65,3.77,14,0.98,1.39,956,66.62,94.84,1,M,MACRON,Emmanuel,799,55.68,83.58,2,F,LE PEN,Marine,157,10.94,16.42
52060,75.0,Paris,8,8eme circonscription,56,Paris,1209.0,1446,506,34.99,940,65.01,64,4.43,6.81,31,2.14,3.3,845,58.44,89.89,1,M,MACRON,Emmanuel,669,46.27,79.17,2,F,LE PEN,Marine,176,12.17,20.83
52061,75.0,Paris,8,8eme circonscription,56,Paris,1210.0,1536,432,28.13,1104,71.88,62,4.04,5.62,14,0.91,1.27,1028,66.93,93.12,1,M,MACRON,Emmanuel,878,57.16,85.41,2,F,LE PEN,Marine,150,9.77,14.59
52062,75.0,Paris,8,8eme circonscription,56,Paris,1211.0,1318,330,25.04,988,74.96,59,4.48,5.97,21,1.59,2.13,908,68.89,91.9,1,M,MACRON,Emmanuel,728,55.24,80.18,2,F,LE PEN,Marine,180,13.66,19.82
52063,75.0,Paris,8,8eme circonscription,56,Paris,1212.0,1877,408,21.74,1469,78.26,80,4.26,5.45,23,1.23,1.57,1366,72.78,92.99,1,M,MACRON,Emmanuel,1169,62.28,85.58,2,F,LE PEN,Marine,197,10.5,14.42
52064,75.0,Paris,8,8eme circonscription,56,Paris,1213.0,1491,317,21.26,1174,78.74,58,3.89,4.94,15,1.01,1.28,1101,73.84,93.78,1,M,MACRON,Emmanuel,996,66.8,90.46,2,F,LE PEN,Marine,105,7.04,9.54
52065,75.0,Paris,8,8eme circonscription,56,Paris,1214.0,1380,370,26.81,1010,73.19,53,3.84,5.25,15,1.09,1.49,942,68.26,93.27,1,M,MACRON,Emmanuel,777,56.3,82.48,2,F,LE PEN,Marine,165,11.96,17.52
52066,75.0,Paris,8,8eme circonscription,56,Paris,1215.0,1618,452,27.94,1166,72.06,59,3.65,5.06,11,0.68,0.94,1096,67.74,94.0,1,M,MACRON,Emmanuel,937,57.91,85.49,2,F,LE PEN,Marine,159,9.83,14.51
52067,75.0,Paris,8,8eme circonscription,56,Paris,1216.0,1379,325,23.57,1054,76.43,54,3.92,5.12,2,0.15,0.19,998,72.37,94.69,1,M,MACRON,Emmanuel,892,64.68,89.38,2,F,LE PEN,Marine,106,7.69,10.62
52068,75.0,Paris,8,8eme circonscription,56,Paris,1217.0,1336,298,22.31,1038,77.69,47,3.52,4.53,14,1.05,1.35,977,73.13,94.12,1,M,MACRON,Emmanuel,832,62.28,85.16,2,F,LE PEN,Marine,145,10.85,14.84
52069,75.0,Paris,8,8eme circonscription,56,Paris,1218.0,1432,328,22.91,1104,77.09,64,4.47,5.8,10,0.7,0.91,1030,71.93,93.3,1,M,MACRON,Emmanuel,892,62.29,86.6,2,F,LE PEN,Marine,138,9.64,13.4
52070,75.0,Paris,8,8eme circonscription,56,Paris,1219.0,1566,486,31.03,1080,68.97,69,4.41,6.39,24,1.53,2.22,987,63.03,91.39,1,M,MACRON,Emmanuel,806,51.47,81.66,2,F,LE PEN,Marine,181,11.56,18.34
52071,75.0,Paris,8,8eme circonscription,56,Paris,1220.0,1352,300,22.19,1052,77.81,41,3.03,3.9,11,0.81,1.05,1000,73.96,95.06,1,M,MACRON,Emmanuel,861,63.68,86.1,2,F,LE PEN,Marine,139,10.28,13.9
52072,75.0,Paris,8,8eme circonscription,56,Paris,1221.0,1650,403,24.42,1247,75.58,68,4.12,5.45,32,1.94,2.57,1147,69.52,91.98,1,M,MACRON,Emmanuel,968,58.67,84.39,2,F,LE PEN,Marine,179,10.85,15.61
52073,75.0,Paris,8,8eme circonscription,56,Paris,1222.0,1577,477,30.25,1100,69.75,65,4.12,5.91,21,1.33,1.91,1014,64.3,92.18,1,M,MACRON,Emmanuel,820,52.0,80.87,2,F,LE PEN,Marine,194,12.3,19.13
52074,75.0,Paris,8,8eme circonscription,56,Paris,1223.0,1333,408,30.61,925,69.39,53,3.98,5.73,9,0.68,0.97,863,64.74,93.3,1,M,MACRON,Emmanuel,739,55.44,85.63,2,F,LE PEN,Marine,124,9.3,14.37
52075,75.0,Paris,8,8eme circonscription,56,Paris,1224.0,1421,405,28.5,1016,71.5,57,4.01,5.61,6,0.42,0.59,953,67.07,93.8,1,M,MACRON,Emmanuel,818,57.57,85.83,2,F,LE PEN,Marine,135,9.5,14.17
52076,75.0,Paris,8,8eme circonscription,56,Paris,1225.0,1567,429,27.38,1138,72.62,51,3.25,4.48,16,1.02,1.41,1071,68.35,94.11,1,M,MACRON,Emmanuel,899,57.37,83.94,2,F,LE PEN,Marine,172,10.98,16.06
52077,75.0,Paris,8,8eme circonscription,56,Paris,1226.0,1390,340,24.46,1050,75.54,64,4.6,6.1,17,1.22,1.62,969,69.71,92.29,1,M,MACRON,Emmanuel,823,59.21,84.93,2,F,LE PEN,Marine,146,10.5,15.07
52078,75.0,Paris,8,8eme circonscription,56,Paris,1227.0,1418,347,24.47,1071,75.53,62,4.37,5.79,22,1.55,2.05,987,69.61,92.16,1,M,MACRON,Emmanuel,839,59.17,85.01,2,F,LE PEN,Marine,148,10.44,14.99
52079,75.0,Paris,8,8eme circonscription,56,Paris,1228.0,1405,452,32.17,953,67.83,50,3.56,5.25,21,1.49,2.2,882,62.78,92.55,1,M,MACRON,Emmanuel,695,49.47,78.8,2,F,LE PEN,Marine,187,13.31,21.2
52080,75.0,Paris,8,8eme circonscription,56,Paris,1229.0,1352,375,27.74,977,72.26,49,3.62,5.02,19,1.41,1.94,909,67.23,93.04,1,M,MACRON,Emmanuel,726,53.7,79.87,2,F,LE PEN,Marine,183,13.54,20.13
52081,75.0,Paris,8,8eme circonscription,56,Paris,1230.0,1426,330,23.14,1096,76.86,63,4.42,5.75,11,0.77,1.0,1022,71.67,93.25,1,M,MACRON,Emmanuel,885,62.06,86.59,2,F,LE PEN,Marine,137,9.61,13.41
52082,75.0,Paris,8,8eme circonscription,56,Paris,1231.0,1405,321,22.85,1084,77.15,55,3.91,5.07,14,1.0,1.29,1015,72.24,93.63,1,M,MACRON,Emmanuel,892,63.49,87.88,2,F,LE PEN,Marine,123,8.75,12.12
52083,75.0,Paris,8,8eme circonscription,56,Paris,1232.0,1493,358,23.98,1135,76.02,66,4.42,5.81,10,0.67,0.88,1059,70.93,93.3,1,M,MACRON,Emmanuel,943,63.16,89.05,2,F,LE PEN,Marine,116,7.77,10.95
52084,75.0,Paris,8,8eme circonscription,56,Paris,1233.0,1498,395,26.37,1103,73.63,79,5.27,7.16,18,1.2,1.63,1006,67.16,91.21,1,M,MACRON,Emmanuel,818,54.61,81.31,2,F,LE PEN,Marine,188,12.55,18.69
52085,75.0,Paris,8,8eme circonscription,56,Paris,1234.0,1563,372,23.8,1191,76.2,66,4.22,5.54,8,0.51,0.67,1117,71.47,93.79,1,M,MACRON,Emmanuel,943,60.33,84.42,2,F,LE PEN,Marine,174,11.13,15.58
52086,75.0,Paris,8,8eme circonscription,56,Paris,1235.0,1448,289,19.96,1159,80.04,63,4.35,5.44,15,1.04,1.29,1081,74.65,93.27,1,M,MACRON,Emmanuel,954,65.88,88.25,2,F,LE PEN,Marine,127,8.77,11.75
52087,75.0,Paris,8,8eme circonscription,56,Paris,1236.0,1394,415,29.77,979,70.23,50,3.59,5.11,15,1.08,1.53,914,65.57,93.36,1,M,MACRON,Emmanuel,718,51.51,78.56,2,F,LE PEN,Marine,196,14.06,21.44
52088,75.0,Paris,8,8eme circonscription,56,Paris,1237.0,1368,399,29.17,969,70.83,70,5.12,7.22,17,1.24,1.75,882,64.47,91.02,1,M,MACRON,Emmanuel,722,52.78,81.86,2,F,LE PEN,Marine,160,11.7,18.14
52089,75.0,Paris,8,8eme circonscription,56,Paris,1238.0,1573,410,26.06,1163,73.94,77,4.9,6.62,21,1.34,1.81,1065,67.71,91.57,1,M,MACRON,Emmanuel,901,57.28,84.6,2,F,LE PEN,Marine,164,10.43,15.4
52090,75.0,Paris,8,8eme circonscription,56,Paris,1239.0,1212,312,25.74,900,74.26,56,4.62,6.22,21,1.73,2.33,823,67.9,91.44,1,M,MACRON,Emmanuel,676,55.78,82.14,2,F,LE PEN,Marine,147,12.13,17.86
52091,75.0,Paris,8,8eme circonscription,56,Paris,1240.0,1316,287,21.81,1029,78.19,42,3.19,4.08,23,1.75,2.24,964,73.25,93.68,1,M,MACRON,Emmanuel,794,60.33,82.37,2,F,LE PEN,Marine,170,12.92,17.63
52092,75.0,Paris,8,8eme circonscription,56,Paris,1241.0,1310,285,21.76,1025,78.24,61,4.66,5.95,12,0.92,1.17,952,72.67,92.88,1,M,MACRON,Emmanuel,838,63.97,88.03,2,F,LE PEN,Marine,114,8.7,11.97
52093,75.0,Paris,8,8eme circonscription,56,Paris,1242.0,1357,321,23.66,1036,76.34,57,4.2,5.5,11,0.81,1.06,968,71.33,93.44,1,M,MACRON,Emmanuel,823,60.65,85.02,2,F,LE PEN,Marine,145,10.69,14.98
52094,75.0,Paris,8,8eme circonscription,56,Paris,1243.0,1157,337,29.13,820,70.87,65,5.62,7.93,17,1.47,2.07,738,63.79,90.0,1,M,MACRON,Emmanuel,555,47.97,75.2,2,F,LE PEN,Marine,183,15.82,24.8
52095,75.0,Paris,8,8eme circonscription,56,Paris,1244.0,1482,402,27.13,1080,72.87,70,4.72,6.48,14,0.94,1.3,996,67.21,92.22,1,M,MACRON,Emmanuel,804,54.25,80.72,2,F,LE PEN,Marine,192,12.96,19.28
52096,75.0,Paris,8,8eme circonscription,56,Paris,1245.0,1330,464,34.89,866,65.11,72,5.41,8.31,18,1.35,2.08,776,58.35,89.61,1,M,MACRON,Emmanuel,590,44.36,76.03,2,F,LE PEN,Marine,186,13.98,23.97
52097,75.0,Paris,8,8eme circonscription,56,Paris,1246.0,1518,453,29.84,1065,70.16,61,4.02,5.73,21,1.38,1.97,983,64.76,92.3,1,M,MACRON,Emmanuel,835,55.01,84.94,2,F,LE PEN,Marine,148,9.75,15.06
52098,75.0,Paris,8,8eme circonscription,56,Paris,1247.0,1447,481,33.24,966,66.76,61,4.22,6.31,13,0.9,1.35,892,61.64,92.34,1,M,MACRON,Emmanuel,725,50.1,81.28,2,F,LE PEN,Marine,167,11.54,18.72
52099,75.0,Paris,8,8eme circonscription,56,Paris,1248.0,1574,480,30.5,1094,69.5,93,5.91,8.5,23,1.46,2.1,978,62.13,89.4,1,M,MACRON,Emmanuel,795,50.51,81.29,2,F,LE PEN,Marine,183,11.63,18.71
52100,75.0,Paris,8,8eme circonscription,56,Paris,1249.0,1604,406,25.31,1198,74.69,65,4.05,5.43,21,1.31,1.75,1112,69.33,92.82,1,M,MACRON,Emmanuel,953,59.41,85.7,2,F,LE PEN,Marine,159,9.91,14.3
52101,75.0,Paris,8,8eme circonscription,56,Paris,1250.0,1713,537,31.35,1176,68.65,74,4.32,6.29,11,0.64,0.94,1091,63.69,92.77,1,M,MACRON,Emmanuel,919,53.65,84.23,2,F,LE PEN,Marine,172,10.04,15.77
52102,75.0,Paris,8,8eme circonscription,56,Paris,1261.0,1489,370,24.85,1119,75.15,80,5.37,7.15,30,2.01,2.68,1009,67.76,90.17,1,M,MACRON,Emmanuel,814,54.67,80.67,2,F,LE PEN,Marine,195,13.1,19.33
52103,75.0,Paris,8,8eme circonscription,56,Paris,1264.0,1287,271,21.06,1016,78.94,50,3.89,4.92,24,1.86,2.36,942,73.19,92.72,1,M,MACRON,Emmanuel,797,61.93,84.61,2,F,LE PEN,Marine,145,11.27,15.39
52104,75.0,Paris,8,8eme circonscription,56,Paris,2052.0,1331,354,26.6,977,73.4,58,4.36,5.94,19,1.43,1.94,900,67.62,92.12,1,M,MACRON,Emmanuel,765,57.48,85.0,2,F,LE PEN,Marine,135,10.14,15.0
52105,75.0,Paris,8,8eme circonscription,56,Paris,2053.0,1460,347,23.77,1113,76.23,88,6.03,7.91,21,1.44,1.89,1004,68.77,90.21,1,M,MACRON,Emmanuel,855,58.56,85.16,2,F,LE PEN,Marine,149,10.21,14.84
52106,75.0,Paris,8,8eme circonscription,56,Paris,2054.0,1590,627,39.43,963,60.57,88,5.53,9.14,23,1.45,2.39,852,53.58,88.47,1,M,MACRON,Emmanuel,683,42.96,80.16,2,F,LE PEN,Marine,169,10.63,19.84
52107,75.0,Paris,8,8eme circonscription,56,Paris,2055.0,1446,556,38.45,890,61.55,69,4.77,7.75,21,1.45,2.36,800,55.33,89.89,1,M,MACRON,Emmanuel,608,42.05,76.0,2,F,LE PEN,Marine,192,13.28,24.0
52108,75.0,Paris,8,8eme circonscription,56,Paris,2056.0,1369,494,36.08,875,63.92,49,3.58,5.6,17,1.24,1.94,809,59.09,92.46,1,M,MACRON,Emmanuel,658,48.06,81.33,2,F,LE PEN,Marine,151,11.03,18.67
